text,subject,task_type,difficulty,language,source_url,source_title,source_file
Підготувати короткі відповіді на питання для самоконтролю з теми «вебзастосунок».,Програмування,reading,1,uk,synthetic,Synthetic Ukrainian educational task,synthetic
Дати визначення основним термінам теми «структури даних».,Програмування,exam_preparation,1,uk,synthetic,Synthetic Ukrainian educational task,synthetic
Дати визначення основним термінам теми «прибуток».,Економіка,reading,1,uk,synthetic,Synthetic Ukrainian educational task,synthetic
Ознайомитися з коротким теоретичним матеріалом з дисципліни «Математика».,Математика,reading,1,uk,synthetic,Synthetic Ukrainian educational task,synthetic
Прочитати матеріал з теми «реляційна модель» та виписати основні поняття.,Бази даних,exam_preparation,1,uk,synthetic,Synthetic Ukrainian educational task,synthetic
Підготувати короткі відповіді на питання для самоконтролю з теми «адміністративна відповідальність».,Право,reading,1,uk,synthetic,Synthetic Ukrainian educational task,synthetic
Підготувати короткі відповіді на питання для самоконтролю з теми «сприйняття».,Психологія,exam_preparation,1,uk,synthetic,Synthetic Ukrainian educational task,synthetic
Завдання для самостійної роботи ................................ ............................ 26 1.4. Контрольні питання ................................ ................................ .................. 27 ПРАКТИЧНА РОБОТА № 2 ................................ ................................ ................. 28 2.1. Основні теоретичні відомості ................................ ................................ .. 28 2.2. Порядок роботи ................................ ................................ ......................... 43 2.3.,Інше,exam_preparation,2,uk,local_raw_file,Shlykov_Brytva_Prohramna_inzheneriia_2025.pdf,backend/infrastructure/ml/datasets/raw\Shlykov_Brytva_Prohramna_inzheneriia_2025.pdf
Завдання для самостійної роботи ................................ ............................ 47 2.4. Контрольні питання ................................ ................................ .................. 50 ПРАКТИЧНА РОБОТА № 3 ................................ ................................ ................. 51 3.1. Основні теоретичні відомості ................................ ................................ .. 51 3.2. Порядок роботи ................................ ................................ ......................... 65 3.3.,Інше,exam_preparation,2,uk,local_raw_file,Shlykov_Brytva_Prohramna_inzheneriia_2025.pdf,backend/infrastructure/ml/datasets/raw\Shlykov_Brytva_Prohramna_inzheneriia_2025.pdf
Завдання для самостійної роботи ................................ ............................ 70 3.4. Контрольні питання ................................ ................................ .................. 73 ПРАКТИЧНА РОБОТА № 4 ................................ ................................ ................. 74 4.1. Основні теоретичні відомості ................................ ................................ .. 74 4.2. Порядок роботи ................................ ................................ ......................... 84 4.3.,Інше,exam_preparation,2,uk,local_raw_file,Shlykov_Brytva_Prohramna_inzheneriia_2025.pdf,backend/infrastructure/ml/datasets/raw\Shlykov_Brytva_Prohramna_inzheneriia_2025.pdf
Завдання для самостійної роботи ................................ ............................ 90 4.4. Контрольні питання ................................ ................................ .................. 91 ПРАКТИЧНА РОБОТА № 5 ................................ ................................ ................. 92 5.1. Основні теоретичні відомості ................................ ................................ .. 92 5.2. Порядок роботи ................................ ................................ ....................... 101 5.3.,Інше,exam_preparation,2,uk,local_raw_file,Shlykov_Brytva_Prohramna_inzheneriia_2025.pdf,backend/infrastructure/ml/datasets/raw\Shlykov_Brytva_Prohramna_inzheneriia_2025.pdf
Завдання для самостійної роботи ................................ .......................... 105 5.4. Контрольні питання ................................ ................................ ................ 109 ПРАКТИЧНА РОБОТА № 6 ................................ ................................ ............... 110 6.1. Основні теоретичні відомості ................................ ................................ 110 4 6.2. Порядок роботи ................................ ................................ ....................... 115 6.3.,Інше,exam_preparation,2,uk,local_raw_file,Shlykov_Brytva_Prohramna_inzheneriia_2025.pdf,backend/infrastructure/ml/datasets/raw\Shlykov_Brytva_Prohramna_inzheneriia_2025.pdf
